,linear.weight,linear.bias
42,"[[-1.9285309e-01  2.9720622e-04 -1.7349146e-02 -1.0149628e-02
  -9.8201865e-03 -2.8800595e+00 -6.4879651e-03 -3.5999091e+00
   4.1225776e-01 -1.8717218e-02 -1.5767243e-02 -1.1973518e-02
   1.3348767e+00 -9.5304298e+00  7.8120929e-01 -1.8964044e+00
   1.8218526e-03  3.0035083e-04 -1.0541446e-02 -1.5695387e-02
  -1.1725663e-02 -1.7860234e-02 -1.5771886e-02 -2.3592647e-02
  -3.6999465e-03 -9.4987117e-03 -7.3835701e-03  1.1069210e+00
   1.2196101e+00  1.6782295e-03  8.9736271e-01 -2.8149025e-03
  -2.7109217e-03  1.0422892e+01  2.4787931e+00 -2.9230683e+00
  -1.6923107e-02 -1.5197540e-02 -2.3346961e+00 -1.5235325e-02
  -1.9182677e-03  6.5281023e-03  4.1277642e+00 -4.7497603e-01
  -1.5636558e-02 -4.9624878e-01  1.4300327e+00 -1.2994552e-03
   5.7378953e-04  3.9354322e+00 -3.6890234e-03  1.2523534e-03
   2.4286211e-03  5.0716579e-01 -1.1484401e-02 -2.5358825e+00
   3.8079252e+00  1.2870424e+00 -1.5345357e-02 -6.0849049e-04
   2.3393121e-03 -1.0627514e-04  1.6955198e-03  6.4503155e+00
  -3.4240703e-03  2.0319556e-03 -5.6206191e-01  2.3975904e-04]]",[-0.97994924]
43,"[[-1.9197832e-01 -4.7102477e-04 -1.6033716e-02 -6.5856301e-03
  -1.1679774e-02 -2.9058440e+00 -5.4081865e-03 -3.5824580e+00
   4.0057671e-01 -1.5716013e-02 -1.5430602e-02 -1.3567463e-02
   1.3269145e+00 -9.5959167e+00  7.5792229e-01 -1.9249518e+00
   3.9184974e-03  5.8133161e-04 -9.3022585e-03 -1.3985718e-02
  -1.1019515e-02 -1.5947741e-02 -1.4304661e-02 -2.1626992e-02
  -3.4185743e-03 -1.1918608e-02 -6.2174718e-03  1.1008902e+00
   1.2181674e+00  1.1832449e-03  8.8298732e-01 -4.4839404e-04
   6.7346497e-05  1.0454254e+01  2.4516952e+00 -2.9581358e+00
  -1.5394041e-02 -1.3560146e-02 -2.3502212e+00 -1.3310683e-02
  -2.7094665e-03  1.1824514e-02  4.1191506e+00 -4.8601568e-01
  -1.7456429e-02 -5.0178778e-01  1.4211597e+00 -1.2791235e-03
   6.0116133e-04  3.9452479e+00 -4.8394436e-03  1.8756760e-03
   6.9924146e-03  4.8715967e-01 -1.1522367e-02 -2.5444722e+00
   3.8202083e+00  1.2710699e+00 -1.1356825e-02 -1.3354784e-03
   3.0646664e-03 -5.9339474e-04  8.7632128e-04  6.4756718e+00
  -9.0778561e-04  3.2085620e-03 -5.6953186e-01 -6.3239387e-04]]",[-0.9902527]
44,"[[-1.92897990e-01  1.95520488e-03 -9.11472272e-03  3.97775974e-03
  -9.29366425e-03 -2.91064954e+00 -5.10864658e-03 -3.55513620e+00
   3.94979984e-01 -1.38139650e-02 -6.75229356e-03 -1.12716453e-02
   1.32562494e+00 -9.67512608e+00  7.37594426e-01 -1.93832469e+00
   7.91017315e-04 -6.06723479e-05 -5.70612308e-03 -1.05467653e-02
  -8.84232763e-03 -1.25470199e-02 -1.10612828e-02 -1.75056066e-02
  -2.65334640e-03 -8.54240172e-03 -3.37295374e-03  1.11613584e+00
   1.21561241e+00  2.00140057e-03  8.90666068e-01  1.96601701e-04
  -1.39110861e-03  1.05030775e+01  2.44900322e+00 -2.97377753e+00
  -1.17076123e-02 -9.56294686e-03 -2.36533666e+00 -8.68011266e-03
  -1.04228104e-03  7.06728920e-03  4.12117004e+00 -4.74908233e-01
  -6.83108950e-03 -4.93738979e-01  1.40344632e+00 -1.50506734e-03
  -6.26425492e-04  3.96693563e+00 -1.13514625e-03  1.10993255e-03
   3.14448355e-03  4.81726855e-01 -4.57601110e-03 -2.55341482e+00
   3.83177304e+00  1.25463998e+00 -1.17718987e-02 -4.45505982e-04
   1.22545741e-03 -5.32671635e-04  1.28601107e-03  6.50389004e+00
  -5.23865747e-04  2.11133156e-03 -5.78018367e-01  5.45579940e-04]]",[-0.98483443]
45,"[[-1.83346540e-01  1.11505622e-04 -1.21465139e-02 -5.40511822e-03
  -1.09088598e-02 -2.91098452e+00 -5.18002082e-03 -3.51947355e+00
   3.88397396e-01 -1.53452465e-02 -1.44364340e-02 -1.34812538e-02
   1.32564104e+00 -9.74904919e+00  7.13788331e-01 -1.95033574e+00
   2.00633495e-03  3.04883288e-04 -1.03365015e-02 -1.34124272e-02
  -1.16365319e-02 -1.50422361e-02 -1.37077197e-02 -1.86349079e-02
  -3.47442785e-03 -9.70716123e-03  9.09821829e-04  1.12871540e+00
   1.22344041e+00  1.28523330e-03  8.92464757e-01 -5.89221658e-04
  -8.21423018e-04  1.05462904e+01  2.44312549e+00 -2.99488139e+00
  -1.59231294e-02 -1.24862008e-02 -2.38137054e+00 -1.40638957e-02
  -1.77163212e-03  7.02326745e-03  4.13094091e+00 -4.67475921e-01
  -5.26934024e-03 -4.82405275e-01  1.39991486e+00 -1.39394915e-03
   4.54340829e-04  3.98466301e+00  2.82966532e-04  2.12872587e-03
   2.68530543e-03  4.79291230e-01 -1.16029037e-02 -2.56114793e+00
   3.84345865e+00  1.24169242e+00 -1.09061394e-02 -4.99118876e-04
   2.15333700e-03  3.14379111e-04  1.42975245e-03  6.53524351e+00
  -2.56940769e-03  1.66970468e-03 -5.79247952e-01  4.40868142e-04]]",[-0.9954382]
46,"[[-1.87098160e-01 -7.82799907e-05 -1.38286902e-02 -8.94427486e-03
  -1.11369509e-02 -2.93644691e+00 -4.84543061e-03 -3.50218987e+00
   3.76250178e-01 -1.60899144e-02 -1.65237747e-02 -1.35789402e-02
   1.32268012e+00 -9.82007599e+00  6.85874581e-01 -1.98351192e+00
   1.90753548e-03 -4.16350784e-04 -1.06473891e-02 -1.49458591e-02
  -1.22144641e-02 -1.63549986e-02 -1.46821504e-02 -1.92355495e-02
  -5.50568476e-03 -1.05751855e-02 -1.03654368e-02  1.12232316e+00
   1.20815480e+00  1.65226345e-03  8.83044481e-01 -9.58204619e-04
  -7.02057965e-04  1.05770073e+01  2.41658425e+00 -3.01734805e+00
  -1.60978884e-02 -1.32364780e-02 -2.39485216e+00 -1.40392594e-02
  -2.02062167e-03  5.99626591e-03  4.12341690e+00 -4.64168847e-01
  -1.41185299e-02 -4.92615908e-01  1.37918949e+00 -2.11243005e-03
   1.30736444e-04  3.98932934e+00 -2.59019667e-03  1.81434036e-03
   4.30942373e-03  4.65271235e-01 -1.09785032e-02 -2.56438756e+00
   3.85574889e+00  1.22770500e+00 -1.50975632e-02 -9.64727486e-04
   1.90059980e-03 -6.98695134e-04  3.80862388e-04  6.56169796e+00
  -1.37105584e-03  3.57475900e-03 -5.86027682e-01  5.34256105e-05]]",[-0.956517]
47,"[[-1.90385386e-01 -3.86574189e-04 -1.54372910e-02 -2.22012401e-03
  -1.21726040e-02 -2.95691228e+00 -4.04913770e-03 -3.48196578e+00
   3.59438360e-01 -1.54710803e-02 -1.27938045e-02 -1.31286476e-02
   1.31787670e+00 -9.89246464e+00  6.63601577e-01 -2.00828242e+00
   2.62207468e-03  3.74923111e-04 -6.93065161e-03 -1.22966552e-02
  -1.08355535e-02 -1.63560491e-02 -1.25469510e-02 -1.88411456e-02
  -5.72314300e-03 -1.05015524e-02 -3.28472629e-03  1.11956096e+00
   1.19967854e+00  1.97549141e-03  8.76297772e-01 -9.78738535e-05
   5.87010174e-04  1.06155233e+01  2.39537907e+00 -3.04236054e+00
  -1.56951509e-02 -1.24683185e-02 -2.41021681e+00 -1.13595603e-02
  -1.55703584e-03  8.06119386e-03  4.11604357e+00 -4.61202055e-01
  -1.05573367e-02 -4.97846395e-01  1.35645461e+00 -2.41101487e-03
  -5.39052417e-04  3.99991465e+00 -3.57358833e-03  9.73901537e-04
   2.64091301e-03  4.50419962e-01 -1.35246888e-02 -2.57317686e+00
   3.86618209e+00  1.20944118e+00 -1.02110626e-02 -8.57223815e-04
   4.51317290e-03  6.34679338e-04  2.22378713e-03  6.58527327e+00
  -1.12022646e-03  1.68527081e-03 -5.93299508e-01  1.20357552e-04]]",[-0.9538538]
48,"[[-1.88710481e-01  1.26732327e-03 -1.29344221e-02 -1.83590408e-03
  -1.08300606e-02 -2.97659397e+00 -3.50419688e-03 -3.45799541e+00
   3.46064925e-01 -1.54225603e-02 -1.37241837e-02 -1.44617781e-02
   1.31444919e+00 -9.95440102e+00  6.35955155e-01 -2.03299832e+00
   1.29987509e-03  4.43612545e-04 -1.08303167e-02 -1.49423666e-02
  -1.21769765e-02 -1.55948587e-02 -1.35594569e-02 -1.74519662e-02
  -1.06977811e-02 -1.06984098e-02 -4.06001974e-03  1.11713719e+00
   1.19448721e+00  1.48216472e-03  8.63995850e-01 -2.21874798e-04
  -7.49735627e-05  1.06385403e+01  2.37612867e+00 -3.07178068e+00
  -1.42648043e-02 -1.36271585e-02 -2.42385840e+00 -1.25909802e-02
  -2.17428710e-03  4.59983479e-03  4.10851812e+00 -4.64028925e-01
  -1.38989650e-02 -5.05046010e-01  1.34995317e+00 -2.45028851e-03
  -3.57136712e-04  4.01156235e+00 -1.80485449e-03  2.15596845e-03
   1.53492310e-03  4.44767624e-01 -1.00954473e-02 -2.57785082e+00
   3.87523580e+00  1.19125152e+00 -1.12671060e-02 -1.94551097e-03
   1.35271170e-03 -2.57919077e-04  1.04498627e-04  6.60289383e+00
  -1.47567748e-03  1.21598900e-03 -6.01502776e-01  4.67707490e-04]]",[-0.91744256]
49,"[[-1.9253497e-01 -1.0010410e-03 -1.8312845e-02 -4.0340712e-03
  -1.3626778e-02 -3.0011215e+00 -5.3117154e-03 -3.4386852e+00
   3.2917154e-01 -1.8699121e-02 -1.8417733e-02 -1.6725779e-02
   1.3047938e+00 -1.0019231e+01  6.1233538e-01 -2.0604770e+00
   1.6707662e-03  5.4348586e-04 -1.2405899e-02 -1.5826287e-02
  -1.4543156e-02 -1.9456983e-02 -1.5666176e-02 -1.9787414e-02
  -7.6200217e-03 -1.3643200e-02  6.6471286e-05  1.1035981e+00
   1.1891159e+00  1.8357509e-03  8.5105026e-01 -1.3298729e-03
  -1.5361793e-03  1.0661373e+01  2.3559599e+00 -3.1085958e+00
  -1.8301122e-02 -1.5769204e-02 -2.4343102e+00 -1.5725771e-02
  -1.7261724e-03  5.1575820e-03  4.1005263e+00 -4.7034699e-01
  -1.3775925e-02 -5.1216084e-01  1.3378514e+00 -5.3439424e-03
  -4.3328217e-04  4.0202336e+00 -6.5314188e-04  5.0006475e-04
   4.5034764e-03  4.2491949e-01 -1.4168795e-02 -2.5809984e+00
   3.8829923e+00  1.1719429e+00 -1.2122036e-02 -1.6982644e-03
   3.1584424e-03  8.7103125e-04  9.1509253e-04  6.6153536e+00
  -1.2431054e-03  3.5903975e-03 -6.0473400e-01  3.2425096e-04]]",[-0.89892966]
50,"[[-1.7296763e-01  1.7790324e-03 -1.2333849e-03  1.1420214e-02
  -7.0694374e-04 -3.0026972e+00 -1.9030654e-03 -3.4043806e+00
   3.3191589e-01 -4.2830845e-03 -9.5535582e-04  1.4194648e-04
   1.3102865e+00 -1.0085500e+01  5.9775418e-01 -2.0695686e+00
   1.5012748e-03 -5.2379037e-05  4.0038689e-03 -3.3260763e-03
  -1.0187924e-04 -4.8914496e-03 -3.3378899e-03 -4.7175707e-03
  -5.4947152e-03 -3.1361394e-03 -1.7072775e-03  1.1189108e+00
   1.1890590e+00 -6.3097780e-04  8.4025747e-01 -8.8101905e-04
  -1.2829602e-03  1.0697450e+01  2.3435075e+00 -3.1244111e+00
  -4.0729730e-03 -2.9505196e-03 -2.4519536e+00  3.1349109e-04
  -9.1720006e-04  6.4627766e-03  4.1069713e+00 -4.6166158e-01
  -9.5845135e-03 -5.0887918e-01  1.3192911e+00 -1.0834570e-04
  -5.7495770e-04  4.0440812e+00 -2.2567604e-03  3.8933434e-04
   2.9807009e-03  4.3156895e-01  5.7624215e-03 -2.5848720e+00
   3.8933432e+00  1.1552258e+00 -3.4839651e-03 -7.5478398e-04
   1.9686241e-03  7.0950319e-04  2.1695956e-03  6.6451187e+00
  -2.4738999e-03  2.6791180e-03 -6.1127204e-01 -1.6937323e-05]]",[-0.84879893]
51,"[[-1.7296763e-01  1.7790324e-03 -1.2333849e-03  1.1420214e-02
  -7.0694374e-04 -3.0026972e+00 -1.9030654e-03 -3.4043806e+00
   3.3191589e-01 -4.2830845e-03 -9.5535582e-04  1.4194648e-04
   1.3102865e+00 -1.0085500e+01  5.9775418e-01 -2.0695686e+00
   1.5012748e-03 -5.2379037e-05  4.0038689e-03 -3.3260763e-03
  -1.0187924e-04 -4.8914496e-03 -3.3378899e-03 -4.7175707e-03
  -5.4947152e-03 -3.1361394e-03 -1.7072775e-03  1.1189108e+00
   1.1890590e+00 -6.3097780e-04  8.4025747e-01 -8.8101905e-04
  -1.2829602e-03  1.0697450e+01  2.3435075e+00 -3.1244111e+00
  -4.0729730e-03 -2.9505196e-03 -2.4519536e+00  3.1349109e-04
  -9.1720006e-04  6.4627766e-03  4.1069713e+00 -4.6166158e-01
  -9.5845135e-03 -5.0887918e-01  1.3192911e+00 -1.0834570e-04
  -5.7495770e-04  4.0440812e+00 -2.2567604e-03  3.8933434e-04
   2.9807009e-03  4.3156895e-01  5.7624215e-03 -2.5848720e+00
   3.8933432e+00  1.1552258e+00 -3.4839651e-03 -7.5478398e-04
   1.9686241e-03  7.0950319e-04  2.1695956e-03  6.6451187e+00
  -2.4738999e-03  2.6791180e-03 -6.1127204e-01 -1.6937323e-05]]",[-0.84879893]
